school_id,school_name,street_address,city,state,zip_code,phone,county,total_students_listing,grades_listing,detail_href,source_url
063363005189,adelante high (continuation),350 Atlantic St.,Roseville,CA,95678,(916)782-3155,Placer County,122,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=063363005189,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=063363005189
063213004973,adelante selby spanish immersion,170 Selby Ln.,Atherton,CA,94027,(650)482-2415,San Mateo County,582,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=063213004973,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=063213004973
060171000038,adelanto elementary,17931 Jonathan St.,Adelanto,CA,92301,(760)246-5892,San Bernardino County,267,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=060171000038,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=060171000038
063697212990,adelanto high,15620 Joshua St.,Adelanto,CA,92392,(760)246-3909,San Bernardino County,"2,247",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=063697212990,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=063697212990
060171014369,adelanto virtual academy,17738 Nevada Ave.,Victorville,CA,92394,(760)246-8691,San Bernardino County,85,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=060171014369,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=060171014369
063720010436,adele harrison middle,1150 Broadway,Sonoma,CA,95476,(707)935-6080,Sonoma County,334,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=063720010436,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=063720010436
063153001203,adobe bluffs elementary,8707 Adobe Bluffs Dr.,San Diego,CA,92129,(858)538-8403,San Diego County,586,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=063153001203,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=063153001203
062927004516,adolfo camarillo high,4660 Mission Oaks Blvd.,Camarillo,CA,93012,(805)389-6407,Ventura County,"1,969",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=062927004516,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=062927004516
063543006055,adrian wilcox high,3250 Monroe St.,Santa Clara,CA,95051,(408)423-2400,Santa Clara County,"1,614",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=063543006055,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=063543006055
060561013847,adult transition program,800 West Covina Blvd.,San Dimas,CA,91773,(909)971-8230,Los Angeles County,11,12,school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=060561013847,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=060561013847
063531014192,advanced learning academy,408 E. Santa Clara Ave.,Santa Ana,CA,92706,(714)564-2100,Orange County,363,KG-12,school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=063531014192,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=063531014192
062289003499,aeolian elementary,11600 Aeolian St.,Whittier,CA,90606,(562)699-0913,Los Angeles County,283,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=062289003499,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=062289003499
060172414234,aerostem academy,82 Second St.,Yuba City,CA,95991,(530)742-2531,Sutter County,116,5-12,school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=060172414234,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=060172414234
069107812710,afflerbaugh-paige camp,9300 Imperial Hwy.,Downey,CA,90242,(909)593-4926,Los Angeles County,45,7-12,school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=069107812710,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=7&ID=069107812710
062271011315,aggeler community day,21050 Plummer St.,Chatsworth,CA,91311,(818)341-1232,Los Angeles County,23,7-12,school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=062271011315,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=062271011315
060254306363,agnes j. johnson charter,PO Box 116,Weott,CA,95571,(707)946-2347,Humboldt County,91,KG-12,school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=060254306363,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=060254306363
061803002224,agnes l. smith elementary,770 17th St.,Huntington Beach,CA,92648,(714)536-1469,Orange County,591,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=061803002224,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=061803002224
063795009643,agnes m. baptist elementary,1825 Cheyenne Way,Modesto,CA,95356,(209)527-0450,Stanislaus County,606,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=063795009643,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=063795009643
061488001882,agnes ware stanley elementary,12201 Elmwood Ave.,Garden Grove,CA,92840,(714)663-6484,Orange County,354,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=061488001882,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=061488001882
062100002518,agoura high,28545 West Driver Ave.,Agoura,CA,91301,(818)889-1262,Los Angeles County,"1,709",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=062100002518,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=062100002518
062955004559,agua caliente elementary,30-800 San Luis Rey Plaza,Cathedral City,CA,92234,(760)416-8235,Riverside County,645,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=062955004559,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=062955004559
060016007902,ahwahnee high,50200 Road 427,Oakhurst,CA,93644,(559)683-4667,Madera County,35,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=060016007902,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=060016007902
061455001704,ahwahnee middle,1127 East Escalon Ave.,Fresno,CA,93710,(559)451-4300,Fresno County,738,7-8,school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=061455001704,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=061455001704
060342000256,aileen colburn elementary,2201 Heller St.,Atwater,CA,95301,(209)357-6136,Merced County,371,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=060342000256,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=060342000256
060222711563,aims college prep high,746 Grand Ave.,Oakland,CA,94607,(510)893-8701,Alameda County,386,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=060222711563,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=060222711563
060147905673,aims college prep middle,171 12th St.,Oakland,CA,94607,(510)893-8701,Alameda County,200,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=060147905673,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=060147905673
060798000765,akers elementary,15783 18th Ave.,Lemoore,CA,93245,(559)998-5707,Kings County,592,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=060798000765,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=060798000765
061455010778,akira yokomi elementary,2323 East McKenzie,Fresno,CA,93701,(559)457-6140,Fresno County,700,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=061455010778,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=061455010778
060209212248,alain leroy locke college preparatory academy,1149 South Hill Street Ste. 600,Los Angeles,CA,90015,(323)420-2170,Los Angeles County,"1,159",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=060209212248,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=8&ID=060209212248
060166408673,alameda community learning center,1900 Third St.,Alameda,CA,94501,(510)995-4300,Alameda County,362,6-12,school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=060166408673,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=060166408673
069105106830,alameda county community,313 West Winton Ave.,Hayward,CA,94544,(510)670-4590,Alameda County,73,KG-12,school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=069105106830,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=069105106830
069105109264,alameda county juvenile hall/court,2500 Fairmont Ave.,San Leandro,CA,94578,(510)670-7609,Alameda County,56,KG-12,school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=069105109264,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=069105109264
069105108672,alameda county special education,313 West Winton Ave.,Hayward,CA,94544,(510)723-3857,Alameda County,†,–,school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=069105108672,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=069105108672
061146001260,alameda elementary,8613 East Alameda St.,Downey,CA,90242,(562)904-3589,Los Angeles County,744,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=061146001260,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=061146001260
060177000041,alameda high,2200 Central Ave.,Alameda,CA,94501,(510)337-7022,Alameda County,"1,868",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=060177000041,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=060177000041
060177010547,alameda science and technology institute,555 Ralph Appezzato Memorial Pkwy.,Alameda,CA,94501,(510)748-4021,Alameda County,211,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=060177010547,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=060177010547
060177014340,alameda unified special education,2060 Challenger Dr.,Alameda,CA,94501,(510)337-7000,Alameda County,†,–,school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=060177014340,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=060177014340
061488001822,alamitos intermediate,12381 Dale St.,Garden Grove,CA,92841,(714)663-6101,Orange County,581,7-8,school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=061488001822,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=061488001822
063441005582,alamo elementary,250 23rd Ave.,San Francisco,CA,94121,(415)750-8456,San Francisco County,390,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=063441005582,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=063441005582
063513005942,alamo elementary,100 Wilson Rd.,Alamo,CA,94507,(925)855-4800,Contra Costa County,348,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=063513005942,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=063513005942
064059006697,alamo elementary,500 South Orchard Ave.,Vacaville,CA,95688,(707)453-6200,Solano County,714,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=064059006697,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=064059006697
060002811039,alamos elementary,38200 Pacific Park Dr.,Murrieta,CA,92563,(951)294-6760,Riverside County,799,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=060002811039,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=060002811039
064119009204,alamosa park elementary,1234 Arcadia Ave.,Vista,CA,92084,(760)940-0700,San Diego County,549,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=064119009204,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=064119009204
063432007682,alba,4041 Oregon St.,San Diego,CA,92104,(619)344-3900,San Diego County,20,1-12,school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=063432007682,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=9&ID=063432007682
060186000059,albany high,603 Key Route Blvd.,Albany,CA,94706,(510)558-2500,Alameda County,"1,122",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=060186000059,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=060186000059
060186000060,albany middle,1259 Brighton Ave.,Albany,CA,94706,(510)558-3600,Alameda County,911,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=060186000060,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=060186000060
061089007275,albany park elementary,1405 12th Ave.,Delano,CA,93215,(661)721-5020,Kern County,319,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=061089007275,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=061089007275
060002714467,alberhill elementary,4170 Brianna Cir.,Lake Elsinore,CA,92530,(951)440-3910,Riverside County,485,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=060002714467,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=060002714467
064068006715,albert a. michelson elementary,PO Box 329,Avery,CA,95224,(209)728-3441,Calaveras County,226,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=064068006715,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=064068006715
060444005836,albert baxter elementary,16703 South Clark Ave.,Bellflower,CA,90706,(562)531-1602,Los Angeles County,309,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=060444005836,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=060444005836
060189611766,albert einstein academies,3035 Ash St.,San Diego,CA,92102,(619)795-1190,San Diego County,"1,448",KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=060189611766,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=060189611766
062271002976,albert einstein continuation,15938 Tupper St.,North Hills,CA,91343,(818)892-4367,Los Angeles County,50,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=062271002976,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=062271002976
063384005219,albert einstein middle,9325 Mirandy Dr.,Sacramento,CA,95826,(916)395-5310,Sacramento County,579,7-8,school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=063384005219,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=063384005219
063581009635,albert f. biella elementary,2140 Jennings Ave.,Santa Rosa,CA,95401,(707)890-3906,Sonoma County,274,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=063581009635,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=063581009635
064347007028,albert powell continuation,1875 Clark Ave.,Yuba City,CA,95991,(530)822-5210,Sutter County,132,10-12,school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=064347007028,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=064347007028
063462005818,albert schweitzer elementary,4350 Glenridge Dr.,Carmichael,CA,95608,(916)867-2094,Sacramento County,331,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=063462005818,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=063462005818
062513009156,alberta martone elementary,1413 Poust Rd.,Modesto,CA,95358,(209)574-8172,Stanislaus County,627,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=062513009156,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=062513009156
062448008196,albion elementary,30400 Albion Ridge Rd.,Albion,CA,95410,(707)937-2968,Mendocino County,13,KG-3,school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=062448008196,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=062448008196
062271002803,albion street elementary,322 South Avenue 18,Los Angeles,CA,90031,(323)221-3108,Los Angeles County,121,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=062271002803,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=10&ID=062271002803
063132004834,alcott elementary,1600 South Towne Ave.,Pomona,CA,91766,(909)397-4552,Los Angeles County,606,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=11&ID=063132004834,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=11&ID=063132004834
063315005130,alcott elementary,2433 Central Ave.,Riverside,CA,92506,(951)788-7451,Riverside County,603,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=11&ID=063315005130,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=11&ID=063315005130
063432005408,alcott elementary,4680 Hidalgo St.,San Diego,CA,92117,(619)605-1200,San Diego County,234,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=11&ID=063432005408,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=11&ID=063432005408
062271002804,aldama elementary,632 North Avenue 50,Los Angeles,CA,90042,(323)255-1434,Los Angeles County,329,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=11&ID=062271002804,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=11&ID=062271002804
061389014704,alder creek elementary,4545 Old Ranch Way,Folsom,CA,95630,(916)294-2465,Sacramento County,568,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=11&ID=061389014704,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=11&ID=061389014704
063877011005,alder creek middle,10931 Alder Dr.,Truckee,CA,96161,(530)582-2750,Nevada County,535,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=11&ID=063877011005,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=11&ID=063877011005
060207211593,alder grove charter school 2,714 F St.,Eureka,CA,95501,(707)268-0854,Humboldt County,481,KG-12,school_detail.asp?Search=1&State=06&SchoolPageNum=11&ID=060207211593,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=11&ID=060207211593
